year,month,day,prov,cases
2020,7,22,제주,0
2020,7,22,검역,19
2020,7,23,서울,12
2020,7,23,부산,2
2020,7,23,대구,0
2020,7,23,인천,3
2020,7,23,광주,9
2020,7,23,대전,0
2020,7,23,울산,0
2020,7,23,세종,0
2020,7,23,경기,28
2020,7,23,강원,0
2020,7,23,충북,0
2020,7,23,충남,0
2020,7,23,전북,0
2020,7,23,전남,0
2020,7,23,경북,0
2020,7,23,경남,0
2020,7,23,제주,0
2020,7,23,검역,5
2020,7,24,서울,21
2020,7,24,부산,2
2020,7,24,대구,2
2020,7,24,인천,0
2020,7,24,광주,2
2020,7,24,대전,0
2020,7,24,울산,0
2020,7,24,세종,0
2020,7,24,경기,8
2020,7,24,강원,0
2020,7,24,충북,0
2020,7,24,충남,0
2020,7,24,전북,0
2020,7,24,전남,0
2020,7,24,경북,1
2020,7,24,경남,2
2020,7,24,제주,0
2020,7,24,검역,3
2020,7,25,서울,11
2020,7,25,부산,5
2020,7,25,대구,0
2020,7,25,인천,0
2020,7,25,광주,0
2020,7,25,대전,0
2020,7,25,울산,1
2020,7,25,세종,0
2020,7,25,경기,14
2020,7,25,강원,0
2020,7,25,충북,0
2020,7,25,충남,0
2020,7,25,전북,0
2020,7,25,전남,1
2020,7,25,경북,0
2020,7,25,경남,0
2020,7,25,제주,0
2020,7,25,검역,81
2020,7,26,서울,7
2020,7,26,부산,1
2020,7,26,대구,0
2020,7,26,인천,0
2020,7,26,광주,1
2020,7,26,대전,0
2020,7,26,울산,0
2020,7,26,세종,0
2020,7,26,경기,7
2020,7,26,강원,0
2020,7,26,충북,0
2020,7,26,충남,0
2020,7,26,전북,0
2020,7,26,전남,0
2020,7,26,경북,0
2020,7,26,경남,0
2020,7,26,제주,0
2020,7,26,검역,42
2020,7,27,서울,9
2020,7,27,부산,1
2020,7,27,대구,0
2020,7,27,인천,0
2020,7,27,광주,0
2020,7,27,대전,0
2020,7,27,울산,0
2020,7,27,세종,0
2020,7,27,경기,6
2020,7,27,강원,0
2020,7,27,충북,1
2020,7,27,충남,1
2020,7,27,전북,0
2020,7,27,전남,0
2020,7,27,경북,0
2020,7,27,경남,0
2020,7,27,제주,0
2020,7,27,검역,7
2020,7,28,서울,6
2020,7,28,부산,2
2020,7,28,대구,0
2020,7,28,인천,0
2020,7,28,광주,0
2020,7,28,대전,0
2020,7,28,울산,0
2020,7,28,세종,0
2020,7,28,경기,6
2020,7,28,강원,0
2020,7,28,충북,0
2020,7,28,충남,1
2020,7,28,전북,0
2020,7,28,전남,2
2020,7,28,경북,1
2020,7,28,경남,0
2020,7,28,제주,0
2020,7,28,검역,10
2020,7,29,서울,9
2020,7,29,부산,1
2020,7,29,대구,0
2020,7,29,인천,3
2020,7,29,광주,1
2020,7,29,대전,0
2020,7,29,울산,1
2020,7,29,세종,0
2020,7,29,경기,11
2020,7,29,강원,0
2020,7,29,충북,0
2020,7,29,충남,0
2020,7,29,전북,0
2020,7,29,전남,0
2020,7,29,경북,1
2020,7,29,경남,0
2020,7,29,제주,0
2020,7,29,검역,21
2020,7,30,서울,3
2020,7,30,부산,0
2020,7,30,대구,0
2020,7,30,인천,0
2020,7,30,광주,0
2020,7,30,대전,0
2020,7,30,울산,0
2020,7,30,세종,0
2020,7,30,경기,5
2020,7,30,강원,0
2020,7,30,충북,0
2020,7,30,충남,0
2020,7,30,전북,0
2020,7,30,전남,0
2020,7,30,경북,1
2020,7,30,경남,1
2020,7,30,제주,0
2020,7,30,검역,8
2020,7,31,서울,8
2020,7,31,부산,0
2020,7,31,대구,1
2020,7,31,인천,0
2020,7,31,광주,0
2020,7,31,대전,0
2020,7,31,울산,0
2020,7,31,세종,0
2020,7,31,경기,10
2020,7,31,강원,2
2020,7,31,충북,0
2020,7,31,충남,1
2020,7,31,전북,0
2020,7,31,전남,0
2020,7,31,경북,2
2020,7,31,경남,0
2020,7,31,제주,0
2020,7,31,검역,12
2020,8,1,서울,2
2020,8,1,부산,1
2020,8,1,대구,0
2020,8,1,인천,1
2020,8,1,광주,0
2020,8,1,대전,0
2020,8,1,울산,0
2020,8,1,세종,0
2020,8,1,경기,7
2020,8,1,강원,0
2020,8,1,충북,0
2020,8,1,충남,0
2020,8,1,전북,0
2020,8,1,전남,0
2020,8,1,경북,1
2020,8,1,경남,0
2020,8,1,제주,0
2020,8,1,검역,19
2020,8,2,서울,5
2020,8,2,부산,1
2020,8,2,대구,2
2020,8,2,인천,0
2020,8,2,광주,1
2020,8,2,대전,0
2020,8,2,울산,0
2020,8,2,세종,0
2020,8,2,경기,3
2020,8,2,강원,0
2020,8,2,충북,0
2020,8,2,충남,0
2020,8,2,전북,0
2020,8,2,전남,0
2020,8,2,경북,1
2020,8,2,경남,0
2020,8,2,제주,0
2020,8,2,검역,17
2020,8,3,서울,5
2020,8,3,부산,0
2020,8,3,대구,0
2020,8,3,인천,0
2020,8,3,광주,0
2020,8,3,대전,0
2020,8,3,울산,0
2020,8,3,세종,0
2020,8,3,경기,1
2020,8,3,강원,0
2020,8,3,충북,0
2020,8,3,충남,0
2020,8,3,전북,0
2020,8,3,전남,0
2020,8,3,경북,1
2020,8,3,경남,2
2020,8,3,제주,0
2020,8,3,검역,14
2020,8,4,서울,9
2020,8,4,부산,1
2020,8,4,대구,0
2020,8,4,인천,1
2020,8,4,광주,2
2020,8,4,대전,0
2020,8,4,울산,0
2020,8,4,세종,0
2020,8,4,경기,11
2020,8,4,강원,0
2020,8,4,충북,1
2020,8,4,충남,0
2020,8,4,전북,0
2020,8,4,전남,1
2020,8,4,경북,1
2020,8,4,경남,0
2020,8,4,제주,0
2020,8,4,검역,7
2020,8,5,서울,6
2020,8,5,부산,0
2020,8,5,대구,1
2020,8,5,인천,1
2020,8,5,광주,1
2020,8,5,대전,0
2020,8,5,울산,0
2020,8,5,세종,0
2020,8,5,경기,7
2020,8,5,강원,1
2020,8,5,충북,6
2020,8,5,충남,0
2020,8,5,전북,0
2020,8,5,전남,0
2020,8,5,경북,0
2020,8,5,경남,4
2020,8,5,제주,0
2020,8,5,검역,6
2020,8,6,서울,9
2020,8,6,부산,3
2020,8,6,대구,0
2020,8,6,인천,0
2020,8,6,광주,0
2020,8,6,대전,0
2020,8,6,울산,0
2020,8,6,세종,0
2020,8,6,경기,13
2020,8,6,강원,2
2020,8,6,충북,1
2020,8,6,충남,2
2020,8,6,전북,0
2020,8,6,전남,2
2020,8,6,경북,4
2020,8,6,경남,1
2020,8,6,제주,0
2020,8,6,검역,6
2020,8,7,서울,9
2020,8,7,부산,0
2020,8,7,대구,0
2020,8,7,인천,0
2020,8,7,광주,0
2020,8,7,대전,0
2020,8,7,울산,0
2020,8,7,세종,0
2020,8,7,경기,5
2020,8,7,강원,0
2020,8,7,충북,0
2020,8,7,충남,0
2020,8,7,전북,0
2020,8,7,전남,0
2020,8,7,경북,1
2020,8,7,경남,0
2020,8,7,제주,0
2020,8,7,검역,5
2020,8,8,서울,17
2020,8,8,부산,0
2020,8,8,대구,1
2020,8,8,인천,2
2020,8,8,광주,0
2020,8,8,대전,0
2020,8,8,울산,0
2020,8,8,세종,0
2020,8,8,경기,18
2020,8,8,강원,0
2020,8,8,충북,0
2020,8,8,충남,0
2020,8,8,전북,0
2020,8,8,전남,0
2020,8,8,경북,0
2020,8,8,경남,0
2020,8,8,제주,0
2020,8,8,검역,5
2020,8,9,서울,13
2020,8,9,부산,0
2020,8,9,대구,1
2020,8,9,인천,1
2020,8,9,광주,2
2020,8,9,대전,0
2020,8,9,울산,1
2020,8,9,세종,0
2020,8,9,경기,15
2020,8,9,강원,0
2020,8,9,충북,1
2020,8,9,충남,1
2020,8,9,전북,0
2020,8,9,전남,0
2020,8,9,경북,0
2020,8,9,경남,0
2020,8,9,제주,0
2020,8,9,검역,1
2020,8,10,서울,13
2020,8,10,부산,1
2020,8,10,대구,0
2020,8,10,인천,0
2020,8,10,광주,0
2020,8,10,대전,0
2020,8,10,울산,0
2020,8,10,세종,0
2020,8,10,경기,6
2020,8,10,강원,0
2020,8,10,충북,0
2020,8,10,충남,0
2020,8,10,전북,0
2020,8,10,전남,1
2020,8,10,경북,1
2020,8,10,경남,0
2020,8,10,제주,0
2020,8,10,검역,6
2020,8,11,서울,6
2020,8,11,부산,9
2020,8,11,대구,0
2020,8,11,인천,0
2020,8,11,광주,0
2020,8,11,대전,0
2020,8,11,울산,0
2020,8,11,세종,0
2020,8,11,경기,13
2020,8,11,강원,0
2020,8,11,충북,0
2020,8,11,충남,2
2020,8,11,전북,1
2020,8,11,전남,0
2020,8,11,경북,0
2020,8,11,경남,0
2020,8,11,제주,0
2020,8,11,검역,3
2020,8,12,서울,15
2020,8,12,부산,4
2020,8,12,대구,0
2020,8,12,인천,0
2020,8,12,광주,6
2020,8,12,대전,1
2020,8,12,울산,0
2020,8,12,세종,0
2020,8,12,경기,19
2020,8,12,강원,0
2020,8,12,충북,0
2020,8,12,충남,1
2020,8,12,전북,0
2020,8,12,전남,0
2020,8,12,경북,0
2020,8,12,경남,0
2020,8,12,제주,0
2020,8,12,검역,8
2020,8,13,서울,26
2020,8,13,부산,2
2020,8,13,대구,1
2020,8,13,인천,0
2020,8,13,광주,2
2020,8,13,대전,0
2020,8,13,울산,1
2020,8,13,세종,0
2020,8,13,경기,17
2020,8,13,강원,0
2020,8,13,충북,0
2020,8,13,충남,1
2020,8,13,전북,2
2020,8,13,전남,0
2020,8,13,경북,0
2020,8,13,경남,1
2020,8,13,제주,0
2020,8,13,검역,3
2020,8,14,서울,32
2020,8,14,부산,5
2020,8,14,대구,0
2020,8,14,인천,4
2020,8,14,광주,2
2020,8,14,대전,0
2020,8,14,울산,1
2020,8,14,세종,0
2020,8,14,경기,47
2020,8,14,강원,1
2020,8,14,충북,0
2020,8,14,충남,3
2020,8,14,전북,0
2020,8,14,전남,0
2020,8,14,경북,1
2020,8,14,경남,0
2020,8,14,제주,0
2020,8,14,검역,7
2020,8,15,서울,74
2020,8,15,부산,3
2020,8,15,대구,0
2020,8,15,인천,6
2020,8,15,광주,1
2020,8,15,대전,1
2020,8,15,울산,0
2020,8,15,세종,0
2020,8,15,경기,72
2020,8,15,강원,3
2020,8,15,충북,0
2020,8,15,충남,2
2020,8,15,전북,1
2020,8,15,전남,0
2020,8,15,경북,0
2020,8,15,경남,1
2020,8,15,제주,0
2020,8,15,검역,2
2020,8,16,서울,146
2020,8,16,부산,7
2020,8,16,대구,1
2020,8,16,인천,9
2020,8,16,광주,7
2020,8,16,대전,0
2020,8,16,울산,3
2020,8,16,세종,0
2020,8,16,경기,98
2020,8,16,강원,0
2020,8,16,충북,1
2020,8,16,충남,5
2020,8,16,전북,0
2020,8,16,전남,0
2020,8,16,경북,0
2020,8,16,경남,2
2020,8,16,제주,0
2020,8,16,검역,0
2020,8,17,서울,90
2020,8,17,부산,7
2020,8,17,대구,1
2020,8,17,인천,7
2020,8,17,광주,7
2020,8,17,대전,2
2020,8,17,울산,0
2020,8,17,세종,0
2020,8,17,경기,70
2020,8,17,강원,1
2020,8,17,충북,3
2020,8,17,충남,4
2020,8,17,전북,1
2020,8,17,전남,0
2020,8,17,경북,2
2020,8,17,경남,0
2020,8,17,제주,0
2020,8,17,검역,2
2020,8,18,서울,132
2020,8,18,부산,7
2020,8,18,대구,6
2020,8,18,인천,18
2020,8,18,광주,4
2020,8,18,대전,0
2020,8,18,울산,3
2020,8,18,세종,0
2020,8,18,경기,52
2020,8,18,강원,2
2020,8,18,충북,1
2020,8,18,충남,5
2020,8,18,전북,7
2020,8,18,전남,0
2020,8,18,경북,3
2020,8,18,경남,0
2020,8,18,제주,0
2020,8,18,검역,6
2020,8,19,서울,151
2020,8,19,부산,9
2020,8,19,대구,2
2020,8,19,인천,8
2020,8,19,광주,6
2020,8,19,대전,0
2020,8,19,울산,0
2020,8,19,세종,2
2020,8,19,경기,99
2020,8,19,강원,6
2020,8,19,충북,2
2020,8,19,충남,3
2020,8,19,전북,1
2020,8,19,전남,2
2020,8,19,경북,3
2020,8,19,경남,1
2020,8,19,제주,0
2020,8,19,검역,2
2020,8,20,서울,135
2020,8,20,부산,15
2020,8,20,대구,3
2020,8,20,인천,10
2020,8,20,광주,1
2020,8,20,대전,8
2020,8,20,울산,0
2020,8,20,세종,1
2020,8,20,경기,85
2020,8,20,강원,5
2020,8,20,충북,1
2020,8,20,충남,5
2020,8,20,전북,6
2020,8,20,전남,3
2020,8,20,경북,5
2020,8,20,경남,3
2020,8,20,제주,0
2020,8,20,검역,2
2020,8,21,서울,126
2020,8,21,부산,8
2020,8,21,대구,4
2020,8,21,인천,18
2020,8,21,광주,5
2020,8,21,대전,7
2020,8,21,울산,1
2020,8,21,세종,3
2020,8,21,경기,103
2020,8,21,강원,9
2020,8,21,충북,3
2020,8,21,충남,13
2020,8,21,전북,5
2020,8,21,전남,6
2020,8,21,경북,6
2020,8,21,경남,4
2020,8,21,제주,0
2020,8,21,검역,3
2020,8,22,서울,129
2020,8,22,부산,3
2020,8,22,대구,9
2020,8,22,인천,21
2020,8,22,광주,11
2020,8,22,대전,5
2020,8,22,울산,3
2020,8,22,세종,1
2020,8,22,경기,95
2020,8,22,강원,16
2020,8,22,충북,2
2020,8,22,충남,7
2020,8,22,전북,4
2020,8,22,전남,7
2020,8,22,경북,4
2020,8,22,경남,9
2020,8,22,제주,2
2020,8,22,검역,4
2020,8,23,서울,140
2020,8,23,부산,2
2020,8,23,대구,6
2020,8,23,인천,32
2020,8,23,광주,17
2020,8,23,대전,15
2020,8,23,울산,3
2020,8,23,세종,0
2020,8,23,경기,124
2020,8,23,강원,15
2020,8,23,충북,3
2020,8,23,충남,10
2020,8,23,전북,0
2020,8,23,전남,14
2020,8,23,경북,2
2020,8,23,경남,9
2020,8,23,제주,0
2020,8,23,검역,4
2020,8,24,서울,97
2020,8,24,부산,3
2020,8,24,대구,0
2020,8,24,인천,20
2020,8,24,광주,1
2020,8,24,대전,10
2020,8,24,울산,1
2020,8,24,세종,3
2020,8,24,경기,85
2020,8,24,강원,6
2020,8,24,충북,10
2020,8,24,충남,8
2020,8,24,전북,4
2020,8,24,전남,7
2020,8,24,경북,6
2020,8,24,경남,1
2020,8,24,제주,0
2020,8,24,검역,4
2020,8,25,서울,135
2020,8,25,부산,3
2020,8,25,대구,5
2020,8,25,인천,14
2020,8,25,광주,4
2020,8,25,대전,11
2020,8,25,울산,0
2020,8,25,세종,3
2020,8,25,경기,72
2020,8,25,강원,8
2020,8,25,충북,2
2020,8,25,충남,9
2020,8,25,전북,4
2020,8,25,전남,1
2020,8,25,경북,1
2020,8,25,경남,2
2020,8,25,제주,3
2020,8,25,검역,3
2020,8,26,서울,111
2020,8,26,부산,4
2020,8,26,대구,3
2020,8,26,인천,27
2020,8,26,광주,7
2020,8,26,대전,7
2020,8,26,울산,2
2020,8,26,세종,0
2020,8,26,경기,99
2020,8,26,강원,18
2020,8,26,충북,0
2020,8,26,충남,12
2020,8,26,전북,7
2020,8,26,전남,13
2020,8,26,경북,0
2020,8,26,경남,5
2020,8,26,제주,2
2020,8,26,검역,3
2020,8,27,서울,154
2020,8,27,부산,8
2020,8,27,대구,13
2020,8,27,인천,59
2020,8,27,광주,39
2020,8,27,대전,3
2020,8,27,울산,2
2020,8,27,세종,0
2020,8,27,경기,102
2020,8,27,강원,14
2020,8,27,충북,1
2020,8,27,충남,15
2020,8,27,전북,2
2020,8,27,전남,13
2020,8,27,경북,4
2020,8,27,경남,8
2020,8,27,제주,1
2020,8,27,검역,3
2020,8,28,서울,146
2020,8,28,부산,8
2020,8,28,대구,8
2020,8,28,인천,27
2020,8,28,광주,17
2020,8,28,대전,3
2020,8,28,울산,1
2020,8,28,세종,2
2020,8,28,경기,113
2020,8,28,강원,3
2020,8,28,충북,5
2020,8,28,충남,9
2020,8,28,전북,2
2020,8,28,전남,12
2020,8,28,경북,1
2020,8,28,경남,4
2020,8,28,제주,2
2020,8,28,검역,8
2020,8,29,서울,125
2020,8,29,부산,6
2020,8,29,대구,6
2020,8,29,인천,20
2020,8,29,광주,16
2020,8,29,대전,4
2020,8,29,울산,0
2020,8,29,세종,0
2020,8,29,경기,104
2020,8,29,강원,0
2020,8,29,충북,6
2020,8,29,충남,8
2020,8,29,전북,0
2020,8,29,전남,9
2020,8,29,경북,1
2020,8,29,경남,12
2020,8,29,제주,1
2020,8,29,검역,5
2020,8,30,서울,116
2020,8,30,부산,6
2020,8,30,대구,30
2020,8,30,인천,13
2020,8,30,광주,2
2020,8,30,대전,6
2020,8,30,울산,3
2020,8,30,세종,1
2020,8,30,경기,80
2020,8,30,강원,2
2020,8,30,충북,5
2020,8,30,충남,8
2020,8,30,전북,0
2020,8,30,전남,8
2020,8,30,경북,3
2020,8,30,경남,7
2020,8,30,제주,2
2020,8,30,검역,7
2020,8,31,서울,94
2020,8,31,부산,4
2020,8,31,대구,4
2020,8,31,인천,14
2020,8,31,광주,9
2020,8,31,대전,7
2020,8,31,울산,5
2020,8,31,세종,1
2020,8,31,경기,79
2020,8,31,강원,3
2020,8,31,충북,1
2020,8,31,충남,9
2020,8,31,전북,1
2020,8,31,전남,5
2020,8,31,경북,2
2020,8,31,경남,1
2020,8,31,제주,6
2020,8,31,검역,3
2020,9,1,서울,94
2020,9,1,부산,3
2020,9,1,대구,2
2020,9,1,인천,22
2020,9,1,광주,4
2020,9,1,대전,8
2020,9,1,울산,6
2020,9,1,세종,0
2020,9,1,경기,63
2020,9,1,강원,4
2020,9,1,충북,1
2020,9,1,충남,7
2020,9,1,전북,0
2020,9,1,전남,4
2020,9,1,경북,9
2020,9,1,경남,3
2020,9,1,제주,1
2020,9,1,검역,4
2020,9,2,서울,101
2020,9,2,부산,7
2020,9,2,대구,13
2020,9,2,인천,11
2020,9,2,광주,10
2020,9,2,대전,14
2020,9,2,울산,5
2020,9,2,세종,0
2020,9,2,경기,84
2020,9,2,강원,2
2020,9,2,충북,1
2020,9,2,충남,7
2020,9,2,전북,0
2020,9,2,전남,3
2020,9,2,경북,4
2020,9,2,경남,1
2020,9,2,제주,1
2020,9,2,검역,3
2020,9,3,서울,69
2020,9,3,부산,4
2020,9,3,대구,3
2020,9,3,인천,16
2020,9,3,광주,6
2020,9,3,대전,4
2020,9,3,울산,8
2020,9,3,세종,0
2020,9,3,경기,64
2020,9,3,강원,4
2020,9,3,충북,1
2020,9,3,충남,7
2020,9,3,전북,0
2020,9,3,전남,6
2020,9,3,경북,0
2020,9,3,경남,0
2020,9,3,제주,0
2020,9,3,검역,3
2020,9,4,서울,68
2020,9,4,부산,4
2020,9,4,대구,7
2020,9,4,인천,5
2020,9,4,광주,11
2020,9,4,대전,4
2020,9,4,울산,3
2020,9,4,세종,0
2020,9,4,경기,56
2020,9,4,강원,3
2020,9,4,충북,4
2020,9,4,충남,21
2020,9,4,전북,0
2020,9,4,전남,1
2020,9,4,경북,4
2020,9,4,경남,3
2020,9,4,제주,0
2020,9,4,검역,4
2020,9,5,서울,51
2020,9,5,부산,10
2020,9,5,대구,5
2020,9,5,인천,14
2020,9,5,광주,8
2020,9,5,대전,2
2020,9,5,울산,1
2020,9,5,세종,0
2020,9,5,경기,50
2020,9,5,강원,3
2020,9,5,충북,4
2020,9,5,충남,4
2020,9,5,전북,2
2020,9,5,전남,0
2020,9,5,경북,1
2020,9,5,경남,8
2020,9,5,제주,1
2020,9,5,검역,4
2020,9,6,서울,63
2020,9,6,부산,2
2020,9,6,대구,5
2020,9,6,인천,12
2020,9,6,광주,7
2020,9,6,대전,5
2020,9,6,울산,1
2020,9,6,세종,0
2020,9,6,경기,47
2020,9,6,강원,5
2020,9,6,충북,2
2020,9,6,충남,2
2020,9,6,전북,1
2020,9,6,전남,3
2020,9,6,경북,2
2020,9,6,경남,6
2020,9,6,제주,0
2020,9,6,검역,4
2020,9,7,서울,48
2020,9,7,부산,9
2020,9,7,대구,2
2020,9,7,인천,1
2020,9,7,광주,9
2020,9,7,대전,5
2020,9,7,울산,3
2020,9,7,세종,0
2020,9,7,경기,31
2020,9,7,강원,0
2020,9,7,충북,0
2020,9,7,충남,3
2020,9,7,전북,1
2020,9,7,전남,0
2020,9,7,경북,0
2020,9,7,경남,3
2020,9,7,제주,0
2020,9,7,검역,4
2020,9,8,서울,67
2020,9,8,부산,1
2020,9,8,대구,2
2020,9,8,인천,2
2020,9,8,광주,13
2020,9,8,대전,4
2020,9,8,울산,3
2020,9,8,세종,1
2020,9,8,경기,31
2020,9,8,강원,0
2020,9,8,충북,1
2020,9,8,충남,0
2020,9,8,전북,3
2020,9,8,전남,1
2020,9,8,경북,3
2020,9,8,경남,0
2020,9,8,제주,0
2020,9,8,검역,4
2020,9,9,서울,49
2020,9,9,부산,2
2020,9,9,대구,2
2020,9,9,인천,1
2020,9,9,광주,17
2020,9,9,대전,8
2020,9,9,울산,4
2020,9,9,세종,2
2020,9,9,경기,55
2020,9,9,강원,0
2020,9,9,충북,1
2020,9,9,충남,8
2020,9,9,전북,1
2020,9,9,전남,1
2020,9,9,경북,0
2020,9,9,경남,1
2020,9,9,제주,0
2020,9,9,검역,4
2020,9,10,서울,48
2020,9,10,부산,1
2020,9,10,대구,1
2020,9,10,인천,5
2020,9,10,광주,5
2020,9,10,대전,11
2020,9,10,울산,4
2020,9,10,세종,0
2020,9,10,경기,50
2020,9,10,강원,2
2020,9,10,충북,3
2020,9,10,충남,12
2020,9,10,전북,1
2020,9,10,전남,2
2020,9,10,경북,3
2020,9,10,경남,1
2020,9,10,제주,2
2020,9,10,검역,4
2020,9,11,서울,63
2020,9,11,부산,3
2020,9,11,대구,1
2020,9,11,인천,8
2020,9,11,광주,8
2020,9,11,대전,11
2020,9,11,울산,5
2020,9,11,세종,0
2020,9,11,경기,47
2020,9,11,강원,0
2020,9,11,충북,1
2020,9,11,충남,14
2020,9,11,전북,0
2020,9,11,전남,2
2020,9,11,경북,2
2020,9,11,경남,0
2020,9,11,제주,2
2020,9,11,검역,9
2020,9,12,서울,50
2020,9,12,부산,4
2020,9,12,대구,4
2020,9,12,인천,8
2020,9,12,광주,3
2020,9,12,대전,7
2020,9,12,울산,1
2020,9,12,세종,0
2020,9,12,경기,32
2020,9,12,강원,3
2020,9,12,충북,0
2020,9,12,충남,6
2020,9,12,전북,1
2020,9,12,전남,1
2020,9,12,경북,2
2020,9,12,경남,3
2020,9,12,제주,1
2020,9,12,검역,10
2020,9,13,서울,31
2020,9,13,부산,3
2020,9,13,대구,14
2020,9,13,인천,3
2020,9,13,광주,3
2020,9,13,대전,2
2020,9,13,울산,7
2020,9,13,세종,0
2020,9,13,경기,32
2020,9,13,강원,1
2020,9,13,충북,0
2020,9,13,충남,11
2020,9,13,전북,2
2020,9,13,전남,0
2020,9,13,경북,2
2020,9,13,경남,3
2020,9,13,제주,0
2020,9,13,검역,7
2020,9,14,서울,41
2020,9,14,부산,3
2020,9,14,대구,4
2020,9,14,인천,10
2020,9,14,광주,3
2020,9,14,대전,1
2020,9,14,울산,1
2020,9,14,세종,0
2020,9,14,경기,30
2020,9,14,강원,0
2020,9,14,충북,0
2020,9,14,충남,8
2020,9,14,전북,1
2020,9,14,전남,0
2020,9,14,경북,1
2020,9,14,경남,1
2020,9,14,제주,0
2020,9,14,검역,5
2020,9,15,서울,32
2020,9,15,부산,4
2020,9,15,대구,0
2020,9,15,인천,9
2020,9,15,광주,1
2020,9,15,대전,3
2020,9,15,울산,0
2020,9,15,세종,0
2020,9,15,경기,39
2020,9,15,강원,1
2020,9,15,충북,2
2020,9,15,충남,3
2020,9,15,전북,1
2020,9,15,전남,0
2020,9,15,경북,1
2020,9,15,경남,2
2020,9,15,제주,3
2020,9,15,검역,5
2020,9,16,서울,51
2020,9,16,부산,4
2020,9,16,대구,4
2020,9,16,인천,9
2020,9,16,광주,2
2020,9,16,대전,1
2020,9,16,울산,0
2020,9,16,세종,0
2020,9,16,경기,26
2020,9,16,강원,0
2020,9,16,충북,2
2020,9,16,충남,2
2020,9,16,전북,5
2020,9,16,전남,0
2020,9,16,경북,2
2020,9,16,경남,3
2020,9,16,제주,0
2020,9,16,검역,2
2020,9,17,서울,64
2020,9,17,부산,2
2020,9,17,대구,2
2020,9,17,인천,7
2020,9,17,광주,1
2020,9,17,대전,1
2020,9,17,울산,0
2020,9,17,세종,0
2020,9,17,경기,54
2020,9,17,강원,0
2020,9,17,충북,0
2020,9,17,충남,10
2020,9,17,전북,0
2020,9,17,전남,1
2020,9,17,경북,6
2020,9,17,경남,3
2020,9,17,제주,0
2020,9,17,검역,2
2020,9,18,서울,46
2020,9,18,부산,2
2020,9,18,대구,2
2020,9,18,인천,6
2020,9,18,광주,0
2020,9,18,대전,3
2020,9,18,울산,0
2020,9,18,세종,0
2020,9,18,경기,37
2020,9,18,강원,0
2020,9,18,충북,3
2020,9,18,충남,6
2020,9,18,전북,8
2020,9,18,전남,0
2020,9,18,경북,5
2020,9,18,경남,4
2020,9,18,제주,2
2020,9,18,검역,2
2020,9,19,서울,40
2020,9,19,부산,2
2020,9,19,대구,2
2020,9,19,인천,11
2020,9,19,광주,0
2020,9,19,대전,2
2020,9,19,울산,0
2020,9,19,세종,0
2020,9,19,경기,41
2020,9,19,강원,0
2020,9,19,충북,1
2020,9,19,충남,4
2020,9,19,전북,1
2020,9,19,전남,0
2020,9,19,경북,4
2020,9,19,경남,1
2020,9,19,제주,0
2020,9,19,검역,1
2020,9,20,서울,28
2020,9,20,부산,6
2020,9,20,대구,2
2020,9,20,인천,3
2020,9,20,광주,0
2020,9,20,대전,2
2020,9,20,울산,1
2020,9,20,세종,0
2020,9,20,경기,26
2020,9,20,강원,0
2020,9,20,충북,1
2020,9,20,충남,1
2020,9,20,전북,0
2020,9,20,전남,0
2020,9,20,경북,5
2020,9,20,경남,1
2020,9,20,제주,0
2020,9,20,검역,6
2020,9,21,서울,23
2020,9,21,부산,8
2020,9,21,대구,1
2020,9,21,인천,2
2020,9,21,광주,1
2020,9,21,대전,2
2020,9,21,울산,0
2020,9,21,세종,0
2020,9,21,경기,18
2020,9,21,강원,0
2020,9,21,충북,2
2020,9,21,충남,0
2020,9,21,전북,0
2020,9,21,전남,0
2020,9,21,경북,1
2020,9,21,경남,2
2020,9,21,제주,0
2020,9,21,검역,10
2020,9,22,서울,21
2020,9,22,부산,5
2020,9,22,대구,0
2020,9,22,인천,2
2020,9,22,광주,0
2020,9,22,대전,0
2020,9,22,울산,1
2020,9,22,세종,1
2020,9,22,경기,20
2020,9,22,강원,2
2020,9,22,충북,2
2020,9,22,충남,0
2020,9,22,전북,0
2020,9,22,전남,0
2020,9,22,경북,4
2020,9,22,경남,1
2020,9,22,제주,0
2020,9,22,검역,2
2020,9,23,서울,40
2020,9,23,부산,7
2020,9,23,대구,3
2020,9,23,인천,5
2020,9,23,광주,2
2020,9,23,대전,0
2020,9,23,울산,2
2020,9,23,세종,0
2020,9,23,경기,30
2020,9,23,강원,1
2020,9,23,충북,2
2020,9,23,충남,5
2020,9,23,전북,1
2020,9,23,전남,0
2020,9,23,경북,6
2020,9,23,경남,0
2020,9,23,제주,0
2020,9,23,검역,6
2020,9,24,서울,39
2020,9,24,부산,7
2020,9,24,대구,1
2020,9,24,인천,10
2020,9,24,광주,0
2020,9,24,대전,1
2020,9,24,울산,0
2020,9,24,세종,3
2020,9,24,경기,48
2020,9,24,강원,2
2020,9,24,충북,2
2020,9,24,충남,1
2020,9,24,전북,1
2020,9,24,전남,1
2020,9,24,경북,2
2020,9,24,경남,1
2020,9,24,제주,1
2020,9,24,검역,5
2020,9,25,서울,57
2020,9,25,부산,3
2020,9,25,대구,0
2020,9,25,인천,3
2020,9,25,광주,2
2020,9,25,대전,0
2020,9,25,울산,0
2020,9,25,세종,1
2020,9,25,경기,27
2020,9,25,강원,1
2020,9,25,충북,3
